ind_fixed,geo_year,time_trend,geo_fixed,year,geo,ind,wage_rate_2010,wage_rate,hours_worked,rti,off
6,3-2020,24,3,2020,New Brunswick,"Information, culture and recreation [51, 71]",892.75,1082.35,33.1,-0.162459175,-0.78225917
6,4-1997,1,4,1997,Newfoundland and Labrador,"Information, culture and recreation [51, 71]",435.15,527.57,35.4,-0.162459175,-0.78225917
6,4-1998,2,4,1998,Newfoundland and Labrador,"Information, culture and recreation [51, 71]",439.25,532.54,33.9,-0.162459175,-0.78225917
6,4-1999,3,4,1999,Newfoundland and Labrador,"Information, culture and recreation [51, 71]",442.1,535.99,32.1,-0.162459175,-0.78225917
6,4-2000,4,4,2000,Newfoundland and Labrador,"Information, culture and recreation [51, 71]",468.38,567.86,34.8,-0.162459175,-0.78225917
6,4-2001,5,4,2001,Newfoundland and Labrador,"Information, culture and recreation [51, 71]",481.84,584.17,34.5,-0.162459175,-0.78225917
6,4-2002,6,4,2002,Newfoundland and Labrador,"Information, culture and recreation [51, 71]",489.74,593.75,31,-0.162459175,-0.78225917
6,4-2003,7,4,2003,Newfoundland and Labrador,"Information, culture and recreation [51, 71]",525.56,637.18,32.8,-0.162459175,-0.78225917
6,4-2004,8,4,2004,Newfoundland and Labrador,"Information, culture and recreation [51, 71]",520.25,630.74,34.8,-0.162459175,-0.78225917
6,4-2005,9,4,2005,Newfoundland and Labrador,"Information, culture and recreation [51, 71]",529.31,641.73,33.3,-0.162459175,-0.78225917
6,4-2006,10,4,2006,Newfoundland and Labrador,"Information, culture and recreation [51, 71]",541.09,656.01,33.3,-0.162459175,-0.78225917
6,4-2007,11,4,2007,Newfoundland and Labrador,"Information, culture and recreation [51, 71]",550.54,667.46,34.2,-0.162459175,-0.78225917
6,4-2008,12,4,2008,Newfoundland and Labrador,"Information, culture and recreation [51, 71]",606.26,735.02,35.2,-0.162459175,-0.78225917
6,4-2009,13,4,2009,Newfoundland and Labrador,"Information, culture and recreation [51, 71]",649.48,787.42,33.1,-0.162459175,-0.78225917
6,4-2010,14,4,2010,Newfoundland and Labrador,"Information, culture and recreation [51, 71]",665.71,807.1,32.1,-0.162459175,-0.78225917
6,4-2011,15,4,2011,Newfoundland and Labrador,"Information, culture and recreation [51, 71]",666.1,807.57,33.9,-0.162459175,-0.78225917
6,4-2012,16,4,2012,Newfoundland and Labrador,"Information, culture and recreation [51, 71]",690.07,836.63,35,-0.162459175,-0.78225917
6,4-2013,17,4,2013,Newfoundland and Labrador,"Information, culture and recreation [51, 71]",699.52,848.08,31.1,-0.162459175,-0.78225917
6,4-2014,18,4,2014,Newfoundland and Labrador,"Information, culture and recreation [51, 71]",707.36,857.59,33.2,-0.162459175,-0.78225917
6,4-2015,19,4,2015,Newfoundland and Labrador,"Information, culture and recreation [51, 71]",727.04,881.45,31.2,-0.162459175,-0.78225917
6,4-2016,20,4,2016,Newfoundland and Labrador,"Information, culture and recreation [51, 71]",689.2,835.57,30.1,-0.162459175,-0.78225917
6,4-2017,21,4,2017,Newfoundland and Labrador,"Information, culture and recreation [51, 71]",771.46,935.3,28.7,-0.162459175,-0.78225917
6,4-2018,22,4,2018,Newfoundland and Labrador,"Information, culture and recreation [51, 71]",714.87,866.69,30.1,-0.162459175,-0.78225917
6,4-2019,23,4,2019,Newfoundland and Labrador,"Information, culture and recreation [51, 71]",764.07,926.35,31,-0.162459175,-0.78225917
6,4-2020,24,4,2020,Newfoundland and Labrador,"Information, culture and recreation [51, 71]",873.42,1058.92,31.4,-0.162459175,-0.78225917
6,5-1997,1,5,1997,Nova Scotia,"Information, culture and recreation [51, 71]",371.92,450.91,33.4,-0.162459175,-0.78225917
6,5-1998,2,5,1998,Nova Scotia,"Information, culture and recreation [51, 71]",383.3,464.71,33.7,-0.162459175,-0.78225917
6,5-1999,3,5,1999,Nova Scotia,"Information, culture and recreation [51, 71]",404.92,490.92,35.1,-0.162459175,-0.78225917
6,5-2000,4,5,2000,Nova Scotia,"Information, culture and recreation [51, 71]",418.51,507.39,34.8,-0.162459175,-0.78225917
6,5-2001,5,5,2001,Nova Scotia,"Information, culture and recreation [51, 71]",444.91,539.4,33.8,-0.162459175,-0.78225917
6,5-2002,6,5,2002,Nova Scotia,"Information, culture and recreation [51, 71]",463.81,562.32,33.8,-0.162459175,-0.78225917
6,5-2003,7,5,2003,Nova Scotia,"Information, culture and recreation [51, 71]",471.26,571.35,32.4,-0.162459175,-0.78225917
6,5-2004,8,5,2004,Nova Scotia,"Information, culture and recreation [51, 71]",515.13,624.53,32.6,-0.162459175,-0.78225917
6,5-2005,9,5,2005,Nova Scotia,"Information, culture and recreation [51, 71]",524.19,635.52,32.3,-0.162459175,-0.78225917
6,5-2006,10,5,2006,Nova Scotia,"Information, culture and recreation [51, 71]",551.52,668.65,32.6,-0.162459175,-0.78225917
6,5-2007,11,5,2007,Nova Scotia,"Information, culture and recreation [51, 71]",562,681.36,34.1,-0.162459175,-0.78225917
6,5-2008,12,5,2008,Nova Scotia,"Information, culture and recreation [51, 71]",574.41,696.4,33.3,-0.162459175,-0.78225917
6,5-2009,13,5,2009,Nova Scotia,"Information, culture and recreation [51, 71]",616.08,746.93,33.7,-0.162459175,-0.78225917
6,5-2010,14,5,2010,Nova Scotia,"Information, culture and recreation [51, 71]",616.96,747.99,32.4,-0.162459175,-0.78225917
6,5-2011,15,5,2011,Nova Scotia,"Information, culture and recreation [51, 71]",647,784.41,33.3,-0.162459175,-0.78225917
6,5-2012,16,5,2012,Nova Scotia,"Information, culture and recreation [51, 71]",667.14,808.83,32.3,-0.162459175,-0.78225917
6,5-2013,17,5,2013,Nova Scotia,"Information, culture and recreation [51, 71]",661.09,801.49,31.9,-0.162459175,-0.78225917
6,5-2014,18,5,2014,Nova Scotia,"Information, culture and recreation [51, 71]",687.46,833.47,33,-0.162459175,-0.78225917
6,5-2015,19,5,2015,Nova Scotia,"Information, culture and recreation [51, 71]",706.39,856.42,31,-0.162459175,-0.78225917
6,5-2016,20,5,2016,Nova Scotia,"Information, culture and recreation [51, 71]",722.08,875.44,33.6,-0.162459175,-0.78225917
6,5-2017,21,5,2017,Nova Scotia,"Information, culture and recreation [51, 71]",733.69,889.51,31.2,-0.162459175,-0.78225917
6,5-2018,22,5,2018,Nova Scotia,"Information, culture and recreation [51, 71]",751.23,910.78,32.5,-0.162459175,-0.78225917
6,5-2019,23,5,2019,Nova Scotia,"Information, culture and recreation [51, 71]",755.29,915.7,32.9,-0.162459175,-0.78225917
6,5-2020,24,5,2020,Nova Scotia,"Information, culture and recreation [51, 71]",801.12,971.26,33.4,-0.162459175,-0.78225917
6,6-1997,1,6,1997,Ontario,"Information, culture and recreation [51, 71]",359.47,435.81,35.4,-0.162459175,-0.78225917
6,6-1998,2,6,1998,Ontario,"Information, culture and recreation [51, 71]",382.22,463.4,34.7,-0.162459175,-0.78225917
6,6-1999,3,6,1999,Ontario,"Information, culture and recreation [51, 71]",423.06,512.91,35.1,-0.162459175,-0.78225917
6,6-2000,4,6,2000,Ontario,"Information, culture and recreation [51, 71]",472.55,572.91,35.1,-0.162459175,-0.78225917
6,6-2001,5,6,2001,Ontario,"Information, culture and recreation [51, 71]",432.4,524.23,35.3,-0.162459175,-0.78225917
6,6-2002,6,6,2002,Ontario,"Information, culture and recreation [51, 71]",432.02,523.77,33.9,-0.162459175,-0.78225917
6,6-2003,7,6,2003,Ontario,"Information, culture and recreation [51, 71]",453.21,549.46,32.7,-0.162459175,-0.78225917
6,6-2004,8,6,2004,Ontario,"Information, culture and recreation [51, 71]",444.76,539.22,33.4,-0.162459175,-0.78225917
6,6-2005,9,6,2005,Ontario,"Information, culture and recreation [51, 71]",445.66,540.31,33.7,-0.162459175,-0.78225917
6,6-2006,10,6,2006,Ontario,"Information, culture and recreation [51, 71]",488.87,592.7,33.1,-0.162459175,-0.78225917
6,6-2007,11,6,2007,Ontario,"Information, culture and recreation [51, 71]",526.83,638.72,33.7,-0.162459175,-0.78225917
6,6-2008,12,6,2008,Ontario,"Information, culture and recreation [51, 71]",514.84,624.18,33.4,-0.162459175,-0.78225917
6,6-2009,13,6,2009,Ontario,"Information, culture and recreation [51, 71]",582.47,706.17,33,-0.162459175,-0.78225917
6,6-2010,14,6,2010,Ontario,"Information, culture and recreation [51, 71]",570.94,692.2,32.1,-0.162459175,-0.78225917
6,6-2011,15,6,2011,Ontario,"Information, culture and recreation [51, 71]",564.89,684.86,33,-0.162459175,-0.78225917
6,6-2012,16,6,2012,Ontario,"Information, culture and recreation [51, 71]",523.33,634.47,32.5,-0.162459175,-0.78225917
6,6-2013,17,6,2013,Ontario,"Information, culture and recreation [51, 71]",555.91,673.98,32.4,-0.162459175,-0.78225917
6,6-2014,18,6,2014,Ontario,"Information, culture and recreation [51, 71]",636.9,772.17,32.1,-0.162459175,-0.78225917
6,6-2015,19,6,2015,Ontario,"Information, culture and recreation [51, 71]",616.11,746.96,32.8,-0.162459175,-0.78225917
6,6-2016,20,6,2016,Ontario,"Information, culture and recreation [51, 71]",645.55,782.65,32.4,-0.162459175,-0.78225917
6,6-2017,21,6,2017,Ontario,"Information, culture and recreation [51, 71]",598.27,725.33,31.5,-0.162459175,-0.78225917
6,6-2018,22,6,2018,Ontario,"Information, culture and recreation [51, 71]",637.25,772.59,31.8,-0.162459175,-0.78225917
6,6-2019,23,6,2019,Ontario,"Information, culture and recreation [51, 71]",630.4,764.28,31.4,-0.162459175,-0.78225917
6,6-2020,24,6,2020,Ontario,"Information, culture and recreation [51, 71]",729.54,884.48,32.8,-0.162459175,-0.78225917
6,7-1997,1,7,1997,Prince Edward Island,"Information, culture and recreation [51, 71]",470.87,570.88,34.6,-0.162459175,-0.78225917
6,7-1998,2,7,1998,Prince Edward Island,"Information, culture and recreation [51, 71]",467.64,566.96,35.3,-0.162459175,-0.78225917
6,7-1999,3,7,1999,Prince Edward Island,"Information, culture and recreation [51, 71]",491.09,595.39,34.3,-0.162459175,-0.78225917
6,7-2000,4,7,2000,Prince Edward Island,"Information, culture and recreation [51, 71]",492.9,597.58,34.3,-0.162459175,-0.78225917
6,7-2001,5,7,2001,Prince Edward Island,"Information, culture and recreation [51, 71]",523.32,634.46,35.2,-0.162459175,-0.78225917
6,7-2002,6,7,2002,Prince Edward Island,"Information, culture and recreation [51, 71]",532.84,646.01,33.7,-0.162459175,-0.78225917
6,7-2003,7,7,2003,Prince Edward Island,"Information, culture and recreation [51, 71]",529.36,641.79,31.7,-0.162459175,-0.78225917
6,7-2004,8,7,2004,Prince Edward Island,"Information, culture and recreation [51, 71]",550.97,667.98,34.7,-0.162459175,-0.78225917
6,7-2005,9,7,2005,Prince Edward Island,"Information, culture and recreation [51, 71]",557.46,675.85,33.6,-0.162459175,-0.78225917
6,7-2006,10,7,2006,Prince Edward Island,"Information, culture and recreation [51, 71]",589.96,715.26,35.7,-0.162459175,-0.78225917
6,7-2007,11,7,2007,Prince Edward Island,"Information, culture and recreation [51, 71]",626.38,759.41,34.2,-0.162459175,-0.78225917
6,7-2008,12,7,2008,Prince Edward Island,"Information, culture and recreation [51, 71]",637.9,773.38,34.1,-0.162459175,-0.78225917
6,7-2009,13,7,2009,Prince Edward Island,"Information, culture and recreation [51, 71]",633.9,768.53,34.7,-0.162459175,-0.78225917
6,7-2010,14,7,2010,Prince Edward Island,"Information, culture and recreation [51, 71]",667.77,809.59,31.2,-0.162459175,-0.78225917
6,7-2011,15,7,2011,Prince Edward Island,"Information, culture and recreation [51, 71]",648.4,786.11,32.7,-0.162459175,-0.78225917
6,7-2012,16,7,2012,Prince Edward Island,"Information, culture and recreation [51, 71]",688.17,834.33,32.5,-0.162459175,-0.78225917
6,7-2013,17,7,2013,Prince Edward Island,"Information, culture and recreation [51, 71]",727.99,882.6,32.3,-0.162459175,-0.78225917
6,7-2014,18,7,2014,Prince Edward Island,"Information, culture and recreation [51, 71]",753.78,913.87,33.1,-0.162459175,-0.78225917
6,7-2015,19,7,2015,Prince Edward Island,"Information, culture and recreation [51, 71]",734.68,890.71,30,-0.162459175,-0.78225917
6,7-2016,20,7,2016,Prince Edward Island,"Information, culture and recreation [51, 71]",766.08,928.78,33.8,-0.162459175,-0.78225917
6,7-2017,21,7,2017,Prince Edward Island,"Information, culture and recreation [51, 71]",768.68,931.93,33.4,-0.162459175,-0.78225917
6,7-2018,22,7,2018,Prince Edward Island,"Information, culture and recreation [51, 71]",837.61,1015.5,34.4,-0.162459175,-0.78225917
6,7-2019,23,7,2019,Prince Edward Island,"Information, culture and recreation [51, 71]",834.72,1012,30.1,-0.162459175,-0.78225917
6,7-2020,24,7,2020,Prince Edward Island,"Information, culture and recreation [51, 71]",808.33,980.01,30.6,-0.162459175,-0.78225917
6,8-1997,1,8,1997,Quebec,"Information, culture and recreation [51, 71]",323.19,391.83,35.3,-0.162459175,-0.78225917
6,8-1998,2,8,1998,Quebec,"Information, culture and recreation [51, 71]",341.74,414.32,35,-0.162459175,-0.78225917
6,8-1999,3,8,1999,Quebec,"Information, culture and recreation [51, 71]",355.11,430.53,35.2,-0.162459175,-0.78225917
6,8-2000,4,8,2000,Quebec,"Information, culture and recreation [51, 71]",385.47,467.34,34.6,-0.162459175,-0.78225917
6,8-2001,5,8,2001,Quebec,"Information, culture and recreation [51, 71]",353.61,428.71,33.6,-0.162459175,-0.78225917
6,8-2002,6,8,2002,Quebec,"Information, culture and recreation [51, 71]",366.3,444.1,32.8,-0.162459175,-0.78225917
6,8-2003,7,8,2003,Quebec,"Information, culture and recreation [51, 71]",374.31,453.81,33.4,-0.162459175,-0.78225917
6,8-2004,8,8,2004,Quebec,"Information, culture and recreation [51, 71]",428.99,520.1,33.6,-0.162459175,-0.78225917
6,8-2005,9,8,2005,Quebec,"Information, culture and recreation [51, 71]",375.47,455.21,32.8,-0.162459175,-0.78225917
6,8-2006,10,8,2006,Quebec,"Information, culture and recreation [51, 71]",416.21,504.6,32.1,-0.162459175,-0.78225917
6,8-2007,11,8,2007,Quebec,"Information, culture and recreation [51, 71]",447.73,542.82,32.6,-0.162459175,-0.78225917
6,8-2008,12,8,2008,Quebec,"Information, culture and recreation [51, 71]",491.04,595.33,32.9,-0.162459175,-0.78225917
6,8-2009,13,8,2009,Quebec,"Information, culture and recreation [51, 71]",498.23,604.04,31.9,-0.162459175,-0.78225917
6,8-2010,14,8,2010,Quebec,"Information, culture and recreation [51, 71]",507.16,614.87,33.3,-0.162459175,-0.78225917
6,8-2011,15,8,2011,Quebec,"Information, culture and recreation [51, 71]",529.45,641.89,32.5,-0.162459175,-0.78225917
6,8-2012,16,8,2012,Quebec,"Information, culture and recreation [51, 71]",563.37,683.02,32.7,-0.162459175,-0.78225917
6,8-2013,17,8,2013,Quebec,"Information, culture and recreation [51, 71]",539.37,653.92,32.5,-0.162459175,-0.78225917
6,8-2014,18,8,2014,Quebec,"Information, culture and recreation [51, 71]",561.09,680.25,31.9,-0.162459175,-0.78225917
6,8-2015,19,8,2015,Quebec,"Information, culture and recreation [51, 71]",596.54,723.24,31.9,-0.162459175,-0.78225917
6,8-2016,20,8,2016,Quebec,"Information, culture and recreation [51, 71]",597.36,724.23,32.3,-0.162459175,-0.78225917
6,8-2017,21,8,2017,Quebec,"Information, culture and recreation [51, 71]",576.62,699.08,32.2,-0.162459175,-0.78225917
6,8-2018,22,8,2018,Quebec,"Information, culture and recreation [51, 71]",583.85,707.85,32,-0.162459175,-0.78225917
6,8-2019,23,8,2019,Quebec,"Information, culture and recreation [51, 71]",600.01,727.44,31.9,-0.162459175,-0.78225917
6,8-2020,24,8,2020,Quebec,"Information, culture and recreation [51, 71]",680.44,824.95,32.7,-0.162459175,-0.78225917
6,9-1997,1,9,1997,Saskatchewan,"Information, culture and recreation [51, 71]",451.76,547.71,33.5,-0.162459175,-0.78225917
6,9-1998,2,9,1998,Saskatchewan,"Information, culture and recreation [51, 71]",517.85,627.83,33.2,-0.162459175,-0.78225917
6,9-1999,3,9,1999,Saskatchewan,"Information, culture and recreation [51, 71]",513.87,623.01,33.3,-0.162459175,-0.78225917
6,9-2000,4,9,2000,Saskatchewan,"Information, culture and recreation [51, 71]",550.27,667.14,32,-0.162459175,-0.78225917
6,9-2001,5,9,2001,Saskatchewan,"Information, culture and recreation [51, 71]",586.75,711.37,32.4,-0.162459175,-0.78225917
6,9-2002,6,9,2002,Saskatchewan,"Information, culture and recreation [51, 71]",633.74,768.33,31.9,-0.162459175,-0.78225917
6,9-2003,7,9,2003,Saskatchewan,"Information, culture and recreation [51, 71]",675.12,818.5,31.8,-0.162459175,-0.78225917
6,9-2004,8,9,2004,Saskatchewan,"Information, culture and recreation [51, 71]",616.02,746.85,32.8,-0.162459175,-0.78225917
6,9-2005,9,9,2005,Saskatchewan,"Information, culture and recreation [51, 71]",685.05,830.54,31.9,-0.162459175,-0.78225917
6,9-2006,10,9,2006,Saskatchewan,"Information, culture and recreation [51, 71]",677.44,821.32,32.6,-0.162459175,-0.78225917
6,9-2007,11,9,2007,Saskatchewan,"Information, culture and recreation [51, 71]",723.11,876.68,32.1,-0.162459175,-0.78225917
6,9-2008,12,9,2008,Saskatchewan,"Information, culture and recreation [51, 71]",705.44,855.26,33,-0.162459175,-0.78225917
6,9-2009,13,9,2009,Saskatchewan,"Information, culture and recreation [51, 71]",770.28,933.87,31.8,-0.162459175,-0.78225917
6,9-2010,14,9,2010,Saskatchewan,"Information, culture and recreation [51, 71]",819.84,993.96,30.7,-0.162459175,-0.78225917
6,9-2011,15,9,2011,Saskatchewan,"Information, culture and recreation [51, 71]",746.28,904.78,31.9,-0.162459175,-0.78225917
6,9-2012,16,9,2012,Saskatchewan,"Information, culture and recreation [51, 71]",792.12,960.35,33.4,-0.162459175,-0.78225917
6,9-2013,17,9,2013,Saskatchewan,"Information, culture and recreation [51, 71]",790.55,958.45,32.4,-0.162459175,-0.78225917
6,9-2014,18,9,2014,Saskatchewan,"Information, culture and recreation [51, 71]",902.26,1093.88,31.2,-0.162459175,-0.78225917
6,9-2015,19,9,2015,Saskatchewan,"Information, culture and recreation [51, 71]",827.23,1002.92,31.1,-0.162459175,-0.78225917
6,9-2016,20,9,2016,Saskatchewan,"Information, culture and recreation [51, 71]",911.6,1105.21,30.6,-0.162459175,-0.78225917
