occ_fixed,geo_year,time_trend,geo_fixed,year,geo,occ,hours_worked,rti,off
16,6-1999,13,6,1999,Ontario,Professional occupations in nursing [30],32.4,-0.6664672,-0.75607385
16,6-2000,14,6,2000,Ontario,Professional occupations in nursing [30],32.8,-0.6664672,-0.75607385
16,6-2001,15,6,2001,Ontario,Professional occupations in nursing [30],33.5,-0.6664672,-0.75607385
16,6-2002,16,6,2002,Ontario,Professional occupations in nursing [30],33.3,-0.6664672,-0.75607385
16,6-2003,17,6,2003,Ontario,Professional occupations in nursing [30],32.3,-0.6664672,-0.75607385
16,6-2004,18,6,2004,Ontario,Professional occupations in nursing [30],33.6,-0.6664672,-0.75607385
16,6-2005,19,6,2005,Ontario,Professional occupations in nursing [30],33.2,-0.6664672,-0.75607385
16,6-2006,20,6,2006,Ontario,Professional occupations in nursing [30],33.1,-0.6664672,-0.75607385
16,6-2007,21,6,2007,Ontario,Professional occupations in nursing [30],34.3,-0.6664672,-0.75607385
16,6-2008,22,6,2008,Ontario,Professional occupations in nursing [30],33.6,-0.6664672,-0.75607385
16,6-2009,23,6,2009,Ontario,Professional occupations in nursing [30],34,-0.6664672,-0.75607385
16,6-2010,24,6,2010,Ontario,Professional occupations in nursing [30],33.5,-0.6664672,-0.75607385
16,6-2011,25,6,2011,Ontario,Professional occupations in nursing [30],34.6,-0.6664672,-0.75607385
16,6-2012,26,6,2012,Ontario,Professional occupations in nursing [30],34.4,-0.6664672,-0.75607385
16,6-2013,27,6,2013,Ontario,Professional occupations in nursing [30],34.5,-0.6664672,-0.75607385
16,6-2014,28,6,2014,Ontario,Professional occupations in nursing [30],34.1,-0.6664672,-0.75607385
16,6-2015,29,6,2015,Ontario,Professional occupations in nursing [30],34.5,-0.6664672,-0.75607385
16,6-2016,30,6,2016,Ontario,Professional occupations in nursing [30],33.4,-0.6664672,-0.75607385
16,6-2017,31,6,2017,Ontario,Professional occupations in nursing [30],33.8,-0.6664672,-0.75607385
16,6-2018,32,6,2018,Ontario,Professional occupations in nursing [30],34.4,-0.6664672,-0.75607385
16,6-2019,33,6,2019,Ontario,Professional occupations in nursing [30],34.2,-0.6664672,-0.75607385
16,6-2020,34,6,2020,Ontario,Professional occupations in nursing [30],36.1,-0.6664672,-0.75607385
16,7-1987,1,7,1987,Prince Edward Island,Professional occupations in nursing [30],29.2,-0.6664672,-0.75607385
16,7-1988,2,7,1988,Prince Edward Island,Professional occupations in nursing [30],33.6,-0.6664672,-0.75607385
16,7-1989,3,7,1989,Prince Edward Island,Professional occupations in nursing [30],31.9,-0.6664672,-0.75607385
16,7-1990,4,7,1990,Prince Edward Island,Professional occupations in nursing [30],29.9,-0.6664672,-0.75607385
16,7-1991,5,7,1991,Prince Edward Island,Professional occupations in nursing [30],29.9,-0.6664672,-0.75607385
16,7-1992,6,7,1992,Prince Edward Island,Professional occupations in nursing [30],34.2,-0.6664672,-0.75607385
16,7-1993,7,7,1993,Prince Edward Island,Professional occupations in nursing [30],28.9,-0.6664672,-0.75607385
16,7-1994,8,7,1994,Prince Edward Island,Professional occupations in nursing [30],30.7,-0.6664672,-0.75607385
16,7-1995,9,7,1995,Prince Edward Island,Professional occupations in nursing [30],33.4,-0.6664672,-0.75607385
16,7-1996,10,7,1996,Prince Edward Island,Professional occupations in nursing [30],32.4,-0.6664672,-0.75607385
16,7-1997,11,7,1997,Prince Edward Island,Professional occupations in nursing [30],29.4,-0.6664672,-0.75607385
16,7-1998,12,7,1998,Prince Edward Island,Professional occupations in nursing [30],30.8,-0.6664672,-0.75607385
16,7-1999,13,7,1999,Prince Edward Island,Professional occupations in nursing [30],34.4,-0.6664672,-0.75607385
16,7-2000,14,7,2000,Prince Edward Island,Professional occupations in nursing [30],33,-0.6664672,-0.75607385
16,7-2001,15,7,2001,Prince Edward Island,Professional occupations in nursing [30],31.4,-0.6664672,-0.75607385
16,7-2002,16,7,2002,Prince Edward Island,Professional occupations in nursing [30],32.7,-0.6664672,-0.75607385
16,7-2003,17,7,2003,Prince Edward Island,Professional occupations in nursing [30],32.8,-0.6664672,-0.75607385
16,7-2004,18,7,2004,Prince Edward Island,Professional occupations in nursing [30],32.5,-0.6664672,-0.75607385
16,7-2005,19,7,2005,Prince Edward Island,Professional occupations in nursing [30],30,-0.6664672,-0.75607385
16,7-2006,20,7,2006,Prince Edward Island,Professional occupations in nursing [30],32.4,-0.6664672,-0.75607385
16,7-2007,21,7,2007,Prince Edward Island,Professional occupations in nursing [30],31.9,-0.6664672,-0.75607385
16,7-2008,22,7,2008,Prince Edward Island,Professional occupations in nursing [30],32.3,-0.6664672,-0.75607385
16,7-2009,23,7,2009,Prince Edward Island,Professional occupations in nursing [30],30.9,-0.6664672,-0.75607385
16,7-2010,24,7,2010,Prince Edward Island,Professional occupations in nursing [30],30.9,-0.6664672,-0.75607385
16,7-2011,25,7,2011,Prince Edward Island,Professional occupations in nursing [30],32.9,-0.6664672,-0.75607385
16,7-2012,26,7,2012,Prince Edward Island,Professional occupations in nursing [30],33.5,-0.6664672,-0.75607385
16,7-2013,27,7,2013,Prince Edward Island,Professional occupations in nursing [30],33.2,-0.6664672,-0.75607385
16,7-2014,28,7,2014,Prince Edward Island,Professional occupations in nursing [30],32.2,-0.6664672,-0.75607385
16,7-2015,29,7,2015,Prince Edward Island,Professional occupations in nursing [30],33.4,-0.6664672,-0.75607385
16,7-2016,30,7,2016,Prince Edward Island,Professional occupations in nursing [30],34.2,-0.6664672,-0.75607385
16,7-2017,31,7,2017,Prince Edward Island,Professional occupations in nursing [30],34.6,-0.6664672,-0.75607385
16,7-2018,32,7,2018,Prince Edward Island,Professional occupations in nursing [30],34.2,-0.6664672,-0.75607385
16,7-2019,33,7,2019,Prince Edward Island,Professional occupations in nursing [30],34.2,-0.6664672,-0.75607385
16,7-2020,34,7,2020,Prince Edward Island,Professional occupations in nursing [30],33.2,-0.6664672,-0.75607385
16,8-1987,1,8,1987,Quebec,Professional occupations in nursing [30],31.2,-0.6664672,-0.75607385
16,8-1988,2,8,1988,Quebec,Professional occupations in nursing [30],30.6,-0.6664672,-0.75607385
16,8-1989,3,8,1989,Quebec,Professional occupations in nursing [30],31.3,-0.6664672,-0.75607385
16,8-1990,4,8,1990,Quebec,Professional occupations in nursing [30],31,-0.6664672,-0.75607385
16,8-1991,5,8,1991,Quebec,Professional occupations in nursing [30],30,-0.6664672,-0.75607385
16,8-1992,6,8,1992,Quebec,Professional occupations in nursing [30],31.3,-0.6664672,-0.75607385
16,8-1993,7,8,1993,Quebec,Professional occupations in nursing [30],31.1,-0.6664672,-0.75607385
16,8-1994,8,8,1994,Quebec,Professional occupations in nursing [30],30.7,-0.6664672,-0.75607385
16,8-1995,9,8,1995,Quebec,Professional occupations in nursing [30],30.3,-0.6664672,-0.75607385
16,8-1996,10,8,1996,Quebec,Professional occupations in nursing [30],31,-0.6664672,-0.75607385
16,8-1997,11,8,1997,Quebec,Professional occupations in nursing [30],31.2,-0.6664672,-0.75607385
16,8-1998,12,8,1998,Quebec,Professional occupations in nursing [30],31.3,-0.6664672,-0.75607385
16,8-1999,13,8,1999,Quebec,Professional occupations in nursing [30],31.6,-0.6664672,-0.75607385
16,8-2000,14,8,2000,Quebec,Professional occupations in nursing [30],32.5,-0.6664672,-0.75607385
16,8-2001,15,8,2001,Quebec,Professional occupations in nursing [30],31.9,-0.6664672,-0.75607385
16,8-2002,16,8,2002,Quebec,Professional occupations in nursing [30],32.2,-0.6664672,-0.75607385
16,8-2003,17,8,2003,Quebec,Professional occupations in nursing [30],31.9,-0.6664672,-0.75607385
16,8-2004,18,8,2004,Quebec,Professional occupations in nursing [30],31.7,-0.6664672,-0.75607385
16,8-2005,19,8,2005,Quebec,Professional occupations in nursing [30],33.5,-0.6664672,-0.75607385
16,8-2006,20,8,2006,Quebec,Professional occupations in nursing [30],32.6,-0.6664672,-0.75607385
16,8-2007,21,8,2007,Quebec,Professional occupations in nursing [30],33.1,-0.6664672,-0.75607385
16,8-2008,22,8,2008,Quebec,Professional occupations in nursing [30],32.4,-0.6664672,-0.75607385
16,8-2009,23,8,2009,Quebec,Professional occupations in nursing [30],32.8,-0.6664672,-0.75607385
16,8-2010,24,8,2010,Quebec,Professional occupations in nursing [30],32.5,-0.6664672,-0.75607385
16,8-2011,25,8,2011,Quebec,Professional occupations in nursing [30],33.6,-0.6664672,-0.75607385
16,8-2012,26,8,2012,Quebec,Professional occupations in nursing [30],34.1,-0.6664672,-0.75607385
16,8-2013,27,8,2013,Quebec,Professional occupations in nursing [30],33.1,-0.6664672,-0.75607385
16,8-2014,28,8,2014,Quebec,Professional occupations in nursing [30],33.8,-0.6664672,-0.75607385
16,8-2015,29,8,2015,Quebec,Professional occupations in nursing [30],33,-0.6664672,-0.75607385
16,8-2016,30,8,2016,Quebec,Professional occupations in nursing [30],33.8,-0.6664672,-0.75607385
16,8-2017,31,8,2017,Quebec,Professional occupations in nursing [30],33.4,-0.6664672,-0.75607385
16,8-2018,32,8,2018,Quebec,Professional occupations in nursing [30],33.8,-0.6664672,-0.75607385
16,8-2019,33,8,2019,Quebec,Professional occupations in nursing [30],33.7,-0.6664672,-0.75607385
16,8-2020,34,8,2020,Quebec,Professional occupations in nursing [30],35.8,-0.6664672,-0.75607385
16,9-1987,1,9,1987,Saskatchewan,Professional occupations in nursing [30],31.3,-0.6664672,-0.75607385
16,9-1988,2,9,1988,Saskatchewan,Professional occupations in nursing [30],32.5,-0.6664672,-0.75607385
16,9-1989,3,9,1989,Saskatchewan,Professional occupations in nursing [30],32.6,-0.6664672,-0.75607385
16,9-1990,4,9,1990,Saskatchewan,Professional occupations in nursing [30],30.9,-0.6664672,-0.75607385
16,9-1991,5,9,1991,Saskatchewan,Professional occupations in nursing [30],32.1,-0.6664672,-0.75607385
16,9-1992,6,9,1992,Saskatchewan,Professional occupations in nursing [30],30.6,-0.6664672,-0.75607385
16,9-1993,7,9,1993,Saskatchewan,Professional occupations in nursing [30],32.8,-0.6664672,-0.75607385
16,9-1994,8,9,1994,Saskatchewan,Professional occupations in nursing [30],31.5,-0.6664672,-0.75607385
16,9-1995,9,9,1995,Saskatchewan,Professional occupations in nursing [30],32,-0.6664672,-0.75607385
16,9-1996,10,9,1996,Saskatchewan,Professional occupations in nursing [30],30.2,-0.6664672,-0.75607385
16,9-1997,11,9,1997,Saskatchewan,Professional occupations in nursing [30],31.3,-0.6664672,-0.75607385
16,9-1998,12,9,1998,Saskatchewan,Professional occupations in nursing [30],32,-0.6664672,-0.75607385
16,9-1999,13,9,1999,Saskatchewan,Professional occupations in nursing [30],33.5,-0.6664672,-0.75607385
16,9-2000,14,9,2000,Saskatchewan,Professional occupations in nursing [30],32.7,-0.6664672,-0.75607385
16,9-2001,15,9,2001,Saskatchewan,Professional occupations in nursing [30],33.6,-0.6664672,-0.75607385
16,9-2002,16,9,2002,Saskatchewan,Professional occupations in nursing [30],33.3,-0.6664672,-0.75607385
16,9-2003,17,9,2003,Saskatchewan,Professional occupations in nursing [30],33.1,-0.6664672,-0.75607385
16,9-2004,18,9,2004,Saskatchewan,Professional occupations in nursing [30],32.5,-0.6664672,-0.75607385
16,9-2005,19,9,2005,Saskatchewan,Professional occupations in nursing [30],33.3,-0.6664672,-0.75607385
16,9-2006,20,9,2006,Saskatchewan,Professional occupations in nursing [30],34.2,-0.6664672,-0.75607385
16,9-2007,21,9,2007,Saskatchewan,Professional occupations in nursing [30],33.9,-0.6664672,-0.75607385
16,9-2008,22,9,2008,Saskatchewan,Professional occupations in nursing [30],33.7,-0.6664672,-0.75607385
16,9-2009,23,9,2009,Saskatchewan,Professional occupations in nursing [30],34.6,-0.6664672,-0.75607385
16,9-2010,24,9,2010,Saskatchewan,Professional occupations in nursing [30],33.2,-0.6664672,-0.75607385
16,9-2011,25,9,2011,Saskatchewan,Professional occupations in nursing [30],34.3,-0.6664672,-0.75607385
16,9-2012,26,9,2012,Saskatchewan,Professional occupations in nursing [30],34.4,-0.6664672,-0.75607385
16,9-2013,27,9,2013,Saskatchewan,Professional occupations in nursing [30],33.2,-0.6664672,-0.75607385
16,9-2014,28,9,2014,Saskatchewan,Professional occupations in nursing [30],33,-0.6664672,-0.75607385
16,9-2015,29,9,2015,Saskatchewan,Professional occupations in nursing [30],35.1,-0.6664672,-0.75607385
16,9-2016,30,9,2016,Saskatchewan,Professional occupations in nursing [30],33.3,-0.6664672,-0.75607385
16,9-2017,31,9,2017,Saskatchewan,Professional occupations in nursing [30],33.4,-0.6664672,-0.75607385
16,9-2018,32,9,2018,Saskatchewan,Professional occupations in nursing [30],34.2,-0.6664672,-0.75607385
16,9-2019,33,9,2019,Saskatchewan,Professional occupations in nursing [30],34.1,-0.6664672,-0.75607385
16,9-2020,34,9,2020,Saskatchewan,Professional occupations in nursing [30],33.8,-0.6664672,-0.75607385
17,0-1987,1,0,1987,Alberta,Retail sales supervisors and specialized sales occupations [62],40.8,0.0534066,-0.8927469
17,0-1988,2,0,1988,Alberta,Retail sales supervisors and specialized sales occupations [62],41.3,0.0534066,-0.8927469
17,0-1989,3,0,1989,Alberta,Retail sales supervisors and specialized sales occupations [62],43,0.0534066,-0.8927469
17,0-1990,4,0,1990,Alberta,Retail sales supervisors and specialized sales occupations [62],42.6,0.0534066,-0.8927469
17,0-1991,5,0,1991,Alberta,Retail sales supervisors and specialized sales occupations [62],41.5,0.0534066,-0.8927469
17,0-1992,6,0,1992,Alberta,Retail sales supervisors and specialized sales occupations [62],41.6,0.0534066,-0.8927469
17,0-1993,7,0,1993,Alberta,Retail sales supervisors and specialized sales occupations [62],41.5,0.0534066,-0.8927469
17,0-1994,8,0,1994,Alberta,Retail sales supervisors and specialized sales occupations [62],41.3,0.0534066,-0.8927469
17,0-1995,9,0,1995,Alberta,Retail sales supervisors and specialized sales occupations [62],41.3,0.0534066,-0.8927469
17,0-1996,10,0,1996,Alberta,Retail sales supervisors and specialized sales occupations [62],42.2,0.0534066,-0.8927469
17,0-1997,11,0,1997,Alberta,Retail sales supervisors and specialized sales occupations [62],41.3,0.0534066,-0.8927469
17,0-1998,12,0,1998,Alberta,Retail sales supervisors and specialized sales occupations [62],39.6,0.0534066,-0.8927469
17,0-1999,13,0,1999,Alberta,Retail sales supervisors and specialized sales occupations [62],41,0.0534066,-0.8927469
17,0-2000,14,0,2000,Alberta,Retail sales supervisors and specialized sales occupations [62],40.1,0.0534066,-0.8927469
17,0-2001,15,0,2001,Alberta,Retail sales supervisors and specialized sales occupations [62],40.7,0.0534066,-0.8927469
17,0-2002,16,0,2002,Alberta,Retail sales supervisors and specialized sales occupations [62],40.1,0.0534066,-0.8927469
17,0-2003,17,0,2003,Alberta,Retail sales supervisors and specialized sales occupations [62],39.4,0.0534066,-0.8927469
17,0-2004,18,0,2004,Alberta,Retail sales supervisors and specialized sales occupations [62],38.7,0.0534066,-0.8927469
17,0-2005,19,0,2005,Alberta,Retail sales supervisors and specialized sales occupations [62],40,0.0534066,-0.8927469
17,0-2006,20,0,2006,Alberta,Retail sales supervisors and specialized sales occupations [62],40.1,0.0534066,-0.8927469
17,0-2007,21,0,2007,Alberta,Retail sales supervisors and specialized sales occupations [62],40.1,0.0534066,-0.8927469
17,0-2008,22,0,2008,Alberta,Retail sales supervisors and specialized sales occupations [62],39.3,0.0534066,-0.8927469
17,0-2009,23,0,2009,Alberta,Retail sales supervisors and specialized sales occupations [62],38.5,0.0534066,-0.8927469
17,0-2010,24,0,2010,Alberta,Retail sales supervisors and specialized sales occupations [62],38.5,0.0534066,-0.8927469
17,0-2011,25,0,2011,Alberta,Retail sales supervisors and specialized sales occupations [62],38.5,0.0534066,-0.8927469
17,0-2012,26,0,2012,Alberta,Retail sales supervisors and specialized sales occupations [62],39,0.0534066,-0.8927469
17,0-2013,27,0,2013,Alberta,Retail sales supervisors and specialized sales occupations [62],38.8,0.0534066,-0.8927469
17,0-2014,28,0,2014,Alberta,Retail sales supervisors and specialized sales occupations [62],37.8,0.0534066,-0.8927469
17,0-2015,29,0,2015,Alberta,Retail sales supervisors and specialized sales occupations [62],37.7,0.0534066,-0.8927469
17,0-2016,30,0,2016,Alberta,Retail sales supervisors and specialized sales occupations [62],38.2,0.0534066,-0.8927469
17,0-2017,31,0,2017,Alberta,Retail sales supervisors and specialized sales occupations [62],38.7,0.0534066,-0.8927469
17,0-2018,32,0,2018,Alberta,Retail sales supervisors and specialized sales occupations [62],38.6,0.0534066,-0.8927469
17,0-2019,33,0,2019,Alberta,Retail sales supervisors and specialized sales occupations [62],37.6,0.0534066,-0.8927469
17,0-2020,34,0,2020,Alberta,Retail sales supervisors and specialized sales occupations [62],36.6,0.0534066,-0.8927469
17,1-1987,1,1,1987,British Columbia,Retail sales supervisors and specialized sales occupations [62],41.5,0.0534066,-0.8927469
