occ_fixed,geo_year,time_trend,geo_fixed,year,geo,occ,wage_rate_2010,wage_rate,hours_worked,rti,off
17,4-2014,18,4,2014,Newfoundland and Labrador,Retail sales supervisors and specialized sales occupations [62],705.42,855.24,37.7,0.0534066,-0.8927469
17,4-2015,19,4,2015,Newfoundland and Labrador,Retail sales supervisors and specialized sales occupations [62],663.05,803.87,37,0.0534066,-0.8927469
17,4-2016,20,4,2016,Newfoundland and Labrador,Retail sales supervisors and specialized sales occupations [62],595.41,721.86,37.8,0.0534066,-0.8927469
17,4-2017,21,4,2017,Newfoundland and Labrador,Retail sales supervisors and specialized sales occupations [62],625.25,758.04,38.8,0.0534066,-0.8927469
17,4-2018,22,4,2018,Newfoundland and Labrador,Retail sales supervisors and specialized sales occupations [62],601.10,728.76,39.6,0.0534066,-0.8927469
17,5-1997,1,5,1997,Nova Scotia,Retail sales supervisors and specialized sales occupations [62],392.14,475.42,39.7,0.0534066,-0.8927469
17,5-1998,2,5,1998,Nova Scotia,Retail sales supervisors and specialized sales occupations [62],428.25,519.2,39.6,0.0534066,-0.8927469
17,5-1999,3,5,1999,Nova Scotia,Retail sales supervisors and specialized sales occupations [62],430.96,522.49,39.7,0.0534066,-0.8927469
17,5-2000,4,5,2000,Nova Scotia,Retail sales supervisors and specialized sales occupations [62],456.33,553.25,40.6,0.0534066,-0.8927469
17,5-2001,5,5,2001,Nova Scotia,Retail sales supervisors and specialized sales occupations [62],469.30,568.97,39.3,0.0534066,-0.8927469
17,5-2002,6,5,2002,Nova Scotia,Retail sales supervisors and specialized sales occupations [62],488.36,592.08,39.4,0.0534066,-0.8927469
17,5-2003,7,5,2003,Nova Scotia,Retail sales supervisors and specialized sales occupations [62],489.99,594.06,38.4,0.0534066,-0.8927469
17,5-2004,8,5,2004,Nova Scotia,Retail sales supervisors and specialized sales occupations [62],488.91,592.74,38.5,0.0534066,-0.8927469
17,5-2005,9,5,2005,Nova Scotia,Retail sales supervisors and specialized sales occupations [62],502.07,608.7,39.1,0.0534066,-0.8927469
17,5-2006,10,5,2006,Nova Scotia,Retail sales supervisors and specialized sales occupations [62],524.66,636.09,37.9,0.0534066,-0.8927469
17,5-2007,11,5,2007,Nova Scotia,Retail sales supervisors and specialized sales occupations [62],549.05,665.66,39.2,0.0534066,-0.8927469
17,5-2008,12,5,2008,Nova Scotia,Retail sales supervisors and specialized sales occupations [62],569.85,690.88,37.9,0.0534066,-0.8927469
17,5-2009,13,5,2009,Nova Scotia,Retail sales supervisors and specialized sales occupations [62],572.76,694.4,38.3,0.0534066,-0.8927469
17,5-2010,14,5,2010,Nova Scotia,Retail sales supervisors and specialized sales occupations [62],598.06,725.08,37.6,0.0534066,-0.8927469
17,5-2011,15,5,2011,Nova Scotia,Retail sales supervisors and specialized sales occupations [62],586.21,710.71,38.6,0.0534066,-0.8927469
17,5-2012,16,5,2012,Nova Scotia,Retail sales supervisors and specialized sales occupations [62],595.06,721.44,38.5,0.0534066,-0.8927469
17,5-2013,17,5,2013,Nova Scotia,Retail sales supervisors and specialized sales occupations [62],611.65,741.55,37.5,0.0534066,-0.8927469
17,5-2014,18,5,2014,Nova Scotia,Retail sales supervisors and specialized sales occupations [62],612.91,743.08,37.2,0.0534066,-0.8927469
17,5-2015,19,5,2015,Nova Scotia,Retail sales supervisors and specialized sales occupations [62],653.70,792.53,37.3,0.0534066,-0.8927469
17,5-2016,20,5,2016,Nova Scotia,Retail sales supervisors and specialized sales occupations [62],590.67,716.12,38.3,0.0534066,-0.8927469
17,5-2017,21,5,2017,Nova Scotia,Retail sales supervisors and specialized sales occupations [62],611.08,740.86,37.1,0.0534066,-0.8927469
17,5-2018,22,5,2018,Nova Scotia,Retail sales supervisors and specialized sales occupations [62],605.47,734.06,38.9,0.0534066,-0.8927469
17,6-1997,1,6,1997,Ontario,Retail sales supervisors and specialized sales occupations [62],550.60,667.54,41.1,0.0534066,-0.8927469
17,6-1998,2,6,1998,Ontario,Retail sales supervisors and specialized sales occupations [62],579.73,702.85,40.5,0.0534066,-0.8927469
17,6-1999,3,6,1999,Ontario,Retail sales supervisors and specialized sales occupations [62],566.52,686.84,40,0.0534066,-0.8927469
17,6-2000,4,6,2000,Ontario,Retail sales supervisors and specialized sales occupations [62],590.73,716.19,41,0.0534066,-0.8927469
17,6-2001,5,6,2001,Ontario,Retail sales supervisors and specialized sales occupations [62],585.41,709.74,39.7,0.0534066,-0.8927469
17,6-2002,6,6,2002,Ontario,Retail sales supervisors and specialized sales occupations [62],590.19,715.53,39.1,0.0534066,-0.8927469
17,6-2003,7,6,2003,Ontario,Retail sales supervisors and specialized sales occupations [62],616.10,746.95,39.1,0.0534066,-0.8927469
17,6-2004,8,6,2004,Ontario,Retail sales supervisors and specialized sales occupations [62],599.24,726.51,39.2,0.0534066,-0.8927469
17,6-2005,9,6,2005,Ontario,Retail sales supervisors and specialized sales occupations [62],622.90,755.19,39,0.0534066,-0.8927469
17,6-2006,10,6,2006,Ontario,Retail sales supervisors and specialized sales occupations [62],629.12,762.73,38.3,0.0534066,-0.8927469
17,6-2007,11,6,2007,Ontario,Retail sales supervisors and specialized sales occupations [62],637.16,772.48,38.8,0.0534066,-0.8927469
17,6-2008,12,6,2008,Ontario,Retail sales supervisors and specialized sales occupations [62],670.75,813.2,38.1,0.0534066,-0.8927469
17,6-2009,13,6,2009,Ontario,Retail sales supervisors and specialized sales occupations [62],675.32,818.74,38.1,0.0534066,-0.8927469
17,6-2010,14,6,2010,Ontario,Retail sales supervisors and specialized sales occupations [62],673.73,816.82,37.7,0.0534066,-0.8927469
17,6-2011,15,6,2011,Ontario,Retail sales supervisors and specialized sales occupations [62],682.52,827.48,38,0.0534066,-0.8927469
17,6-2012,16,6,2012,Ontario,Retail sales supervisors and specialized sales occupations [62],705.37,855.18,38.3,0.0534066,-0.8927469
17,6-2013,17,6,2013,Ontario,Retail sales supervisors and specialized sales occupations [62],727.12,881.55,37.8,0.0534066,-0.8927469
17,6-2014,18,6,2014,Ontario,Retail sales supervisors and specialized sales occupations [62],735.04,891.15,37.1,0.0534066,-0.8927469
17,6-2015,19,6,2015,Ontario,Retail sales supervisors and specialized sales occupations [62],780.67,946.47,38.5,0.0534066,-0.8927469
17,6-2016,20,6,2016,Ontario,Retail sales supervisors and specialized sales occupations [62],721.13,874.29,38.3,0.0534066,-0.8927469
17,6-2017,21,6,2017,Ontario,Retail sales supervisors and specialized sales occupations [62],722.11,875.47,37.7,0.0534066,-0.8927469
17,6-2018,22,6,2018,Ontario,Retail sales supervisors and specialized sales occupations [62],719.47,872.27,37.2,0.0534066,-0.8927469
17,7-1997,1,7,1997,Prince Edward Island,Retail sales supervisors and specialized sales occupations [62],370.34,448.99,39,0.0534066,-0.8927469
17,7-1998,2,7,1998,Prince Edward Island,Retail sales supervisors and specialized sales occupations [62],378.35,458.71,37.4,0.0534066,-0.8927469
17,7-1999,3,7,1999,Prince Edward Island,Retail sales supervisors and specialized sales occupations [62],448.89,544.23,43.1,0.0534066,-0.8927469
17,7-2000,4,7,2000,Prince Edward Island,Retail sales supervisors and specialized sales occupations [62],440.36,533.89,40.9,0.0534066,-0.8927469
17,7-2001,5,7,2001,Prince Edward Island,Retail sales supervisors and specialized sales occupations [62],402.29,487.73,40.3,0.0534066,-0.8927469
17,7-2002,6,7,2002,Prince Edward Island,Retail sales supervisors and specialized sales occupations [62],439.70,533.08,43.1,0.0534066,-0.8927469
17,7-2003,7,7,2003,Prince Edward Island,Retail sales supervisors and specialized sales occupations [62],437.99,531.01,39.3,0.0534066,-0.8927469
17,7-2004,8,7,2004,Prince Edward Island,Retail sales supervisors and specialized sales occupations [62],460.51,558.31,37.9,0.0534066,-0.8927469
17,7-2005,9,7,2005,Prince Edward Island,Retail sales supervisors and specialized sales occupations [62],447.52,542.56,38.3,0.0534066,-0.8927469
17,7-2006,10,7,2006,Prince Edward Island,Retail sales supervisors and specialized sales occupations [62],451.47,547.36,39.4,0.0534066,-0.8927469
17,7-2007,11,7,2007,Prince Edward Island,Retail sales supervisors and specialized sales occupations [62],476.91,578.2,37.5,0.0534066,-0.8927469
17,7-2008,12,7,2008,Prince Edward Island,Retail sales supervisors and specialized sales occupations [62],576.80,699.3,38.1,0.0534066,-0.8927469
17,7-2009,13,7,2009,Prince Edward Island,Retail sales supervisors and specialized sales occupations [62],524.96,636.45,38.1,0.0534066,-0.8927469
17,7-2010,14,7,2010,Prince Edward Island,Retail sales supervisors and specialized sales occupations [62],547.27,663.5,40.1,0.0534066,-0.8927469
17,7-2011,15,7,2011,Prince Edward Island,Retail sales supervisors and specialized sales occupations [62],556.57,674.77,36.3,0.0534066,-0.8927469
17,7-2012,16,7,2012,Prince Edward Island,Retail sales supervisors and specialized sales occupations [62],566.40,686.69,38.8,0.0534066,-0.8927469
17,7-2013,17,7,2013,Prince Edward Island,Retail sales supervisors and specialized sales occupations [62],569.18,690.06,39.2,0.0534066,-0.8927469
17,7-2014,18,7,2014,Prince Edward Island,Retail sales supervisors and specialized sales occupations [62],585.95,710.4,38.8,0.0534066,-0.8927469
17,7-2015,19,7,2015,Prince Edward Island,Retail sales supervisors and specialized sales occupations [62],606.45,735.25,38.7,0.0534066,-0.8927469
17,7-2016,20,7,2016,Prince Edward Island,Retail sales supervisors and specialized sales occupations [62],588.32,713.27,38.6,0.0534066,-0.8927469
17,7-2017,21,7,2017,Prince Edward Island,Retail sales supervisors and specialized sales occupations [62],685.08,830.58,37.4,0.0534066,-0.8927469
17,7-2018,22,7,2018,Prince Edward Island,Retail sales supervisors and specialized sales occupations [62],651.47,789.83,40.5,0.0534066,-0.8927469
17,8-1997,1,8,1997,Quebec,Retail sales supervisors and specialized sales occupations [62],493.05,597.77,41,0.0534066,-0.8927469
17,8-1998,2,8,1998,Quebec,Retail sales supervisors and specialized sales occupations [62],518.48,628.59,39.9,0.0534066,-0.8927469
17,8-1999,3,8,1999,Quebec,Retail sales supervisors and specialized sales occupations [62],534.46,647.97,40.7,0.0534066,-0.8927469
17,8-2000,4,8,2000,Quebec,Retail sales supervisors and specialized sales occupations [62],491.19,595.51,39.6,0.0534066,-0.8927469
17,8-2001,5,8,2001,Quebec,Retail sales supervisors and specialized sales occupations [62],492.59,597.21,38.6,0.0534066,-0.8927469
17,8-2002,6,8,2002,Quebec,Retail sales supervisors and specialized sales occupations [62],496.46,601.9,38.6,0.0534066,-0.8927469
17,8-2003,7,8,2003,Quebec,Retail sales supervisors and specialized sales occupations [62],515.87,625.43,38.2,0.0534066,-0.8927469
17,8-2004,8,8,2004,Quebec,Retail sales supervisors and specialized sales occupations [62],542.54,657.76,38.3,0.0534066,-0.8927469
17,8-2005,9,8,2005,Quebec,Retail sales supervisors and specialized sales occupations [62],538.51,652.88,37.9,0.0534066,-0.8927469
17,8-2006,10,8,2006,Quebec,Retail sales supervisors and specialized sales occupations [62],548.55,665.05,38.2,0.0534066,-0.8927469
17,8-2007,11,8,2007,Quebec,Retail sales supervisors and specialized sales occupations [62],573.64,695.47,37.9,0.0534066,-0.8927469
17,8-2008,12,8,2008,Quebec,Retail sales supervisors and specialized sales occupations [62],570.55,691.73,38,0.0534066,-0.8927469
17,8-2009,13,8,2009,Quebec,Retail sales supervisors and specialized sales occupations [62],565.92,686.11,36.6,0.0534066,-0.8927469
17,8-2010,14,8,2010,Quebec,Retail sales supervisors and specialized sales occupations [62],600.40,727.91,38.1,0.0534066,-0.8927469
17,8-2011,15,8,2011,Quebec,Retail sales supervisors and specialized sales occupations [62],624.75,757.43,37.5,0.0534066,-0.8927469
17,8-2012,16,8,2012,Quebec,Retail sales supervisors and specialized sales occupations [62],616.34,747.24,37.5,0.0534066,-0.8927469
17,8-2013,17,8,2013,Quebec,Retail sales supervisors and specialized sales occupations [62],649.50,787.44,37.3,0.0534066,-0.8927469
17,8-2014,18,8,2014,Quebec,Retail sales supervisors and specialized sales occupations [62],630.04,763.85,36.2,0.0534066,-0.8927469
17,8-2015,19,8,2015,Quebec,Retail sales supervisors and specialized sales occupations [62],659.11,799.09,37.1,0.0534066,-0.8927469
17,8-2016,20,8,2016,Quebec,Retail sales supervisors and specialized sales occupations [62],609.82,739.33,36.6,0.0534066,-0.8927469
17,8-2017,21,8,2017,Quebec,Retail sales supervisors and specialized sales occupations [62],647.39,784.88,37.1,0.0534066,-0.8927469
17,8-2018,22,8,2018,Quebec,Retail sales supervisors and specialized sales occupations [62],680.63,825.18,38,0.0534066,-0.8927469
17,9-1997,1,9,1997,Saskatchewan,Retail sales supervisors and specialized sales occupations [62],451.25,547.09,41.4,0.0534066,-0.8927469
17,9-1998,2,9,1998,Saskatchewan,Retail sales supervisors and specialized sales occupations [62],446.60,541.45,39.5,0.0534066,-0.8927469
17,9-1999,3,9,1999,Saskatchewan,Retail sales supervisors and specialized sales occupations [62],502.89,609.69,39.9,0.0534066,-0.8927469
17,9-2000,4,9,2000,Saskatchewan,Retail sales supervisors and specialized sales occupations [62],500.13,606.35,39.9,0.0534066,-0.8927469
17,9-2001,5,9,2001,Saskatchewan,Retail sales supervisors and specialized sales occupations [62],517.96,627.97,38.8,0.0534066,-0.8927469
17,9-2002,6,9,2002,Saskatchewan,Retail sales supervisors and specialized sales occupations [62],574.75,696.82,38.8,0.0534066,-0.8927469
17,9-2003,7,9,2003,Saskatchewan,Retail sales supervisors and specialized sales occupations [62],570.30,691.42,38.7,0.0534066,-0.8927469
17,9-2004,8,9,2004,Saskatchewan,Retail sales supervisors and specialized sales occupations [62],561.41,680.64,39,0.0534066,-0.8927469
17,9-2005,9,9,2005,Saskatchewan,Retail sales supervisors and specialized sales occupations [62],560.99,680.13,39,0.0534066,-0.8927469
17,9-2006,10,9,2006,Saskatchewan,Retail sales supervisors and specialized sales occupations [62],573.65,695.48,39,0.0534066,-0.8927469
17,9-2007,11,9,2007,Saskatchewan,Retail sales supervisors and specialized sales occupations [62],585.67,710.05,41.1,0.0534066,-0.8927469
17,9-2008,12,9,2008,Saskatchewan,Retail sales supervisors and specialized sales occupations [62],619.40,750.95,38.8,0.0534066,-0.8927469
17,9-2009,13,9,2009,Saskatchewan,Retail sales supervisors and specialized sales occupations [62],678.14,822.17,38.1,0.0534066,-0.8927469
17,9-2010,14,9,2010,Saskatchewan,Retail sales supervisors and specialized sales occupations [62],694.08,841.49,38.8,0.0534066,-0.8927469
17,9-2011,15,9,2011,Saskatchewan,Retail sales supervisors and specialized sales occupations [62],716.11,868.2,38.5,0.0534066,-0.8927469
17,9-2012,16,9,2012,Saskatchewan,Retail sales supervisors and specialized sales occupations [62],735.45,891.65,39.5,0.0534066,-0.8927469
17,9-2013,17,9,2013,Saskatchewan,Retail sales supervisors and specialized sales occupations [62],771.98,935.94,38.2,0.0534066,-0.8927469
17,9-2014,18,9,2014,Saskatchewan,Retail sales supervisors and specialized sales occupations [62],785.18,951.94,38.1,0.0534066,-0.8927469
17,9-2015,19,9,2015,Saskatchewan,Retail sales supervisors and specialized sales occupations [62],804.99,975.95,37.6,0.0534066,-0.8927469
17,9-2016,20,9,2016,Saskatchewan,Retail sales supervisors and specialized sales occupations [62],759.50,920.8,37.6,0.0534066,-0.8927469
17,9-2017,21,9,2017,Saskatchewan,Retail sales supervisors and specialized sales occupations [62],779.30,944.81,38.7,0.0534066,-0.8927469
17,9-2018,22,9,2018,Saskatchewan,Retail sales supervisors and specialized sales occupations [62],791.76,959.92,38.3,0.0534066,-0.8927469
18,0-1997,1,0,1997,Alberta,Sales representatives and salespersons - wholesale and retail trade [64],286.44,347.28,31.7,0.0534066,-0.8927469
18,0-1998,2,0,1998,Alberta,Sales representatives and salespersons - wholesale and retail trade [64],294.71,357.3,32,0.0534066,-0.8927469
18,0-1999,3,0,1999,Alberta,Sales representatives and salespersons - wholesale and retail trade [64],315.73,382.79,32.6,0.0534066,-0.8927469
18,0-2000,4,0,2000,Alberta,Sales representatives and salespersons - wholesale and retail trade [64],332.45,403.06,33.4,0.0534066,-0.8927469
18,0-2001,5,0,2001,Alberta,Sales representatives and salespersons - wholesale and retail trade [64],337.09,408.68,33.1,0.0534066,-0.8927469
18,0-2002,6,0,2002,Alberta,Sales representatives and salespersons - wholesale and retail trade [64],364.18,441.52,32.9,0.0534066,-0.8927469
18,0-2003,7,0,2003,Alberta,Sales representatives and salespersons - wholesale and retail trade [64],355.52,431.03,31.2,0.0534066,-0.8927469
18,0-2004,8,0,2004,Alberta,Sales representatives and salespersons - wholesale and retail trade [64],366.84,444.75,32.1,0.0534066,-0.8927469
18,0-2005,9,0,2005,Alberta,Sales representatives and salespersons - wholesale and retail trade [64],375.27,454.97,32.7,0.0534066,-0.8927469
18,0-2006,10,0,2006,Alberta,Sales representatives and salespersons - wholesale and retail trade [64],441.87,535.71,33.3,0.0534066,-0.8927469
